Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
11/21/2025,006182-25PA,Building & Land Use Pre-Application,Completed,11527    7TH  AVE  NE  SEATTLE,,"Associate with PAR 002638-25PA and LBA 3043365-LU, 7089695-DMCONSTRUCT 4 SFR, PARKING PER PLAN",,,,,,Unit Lot Subdivision (ULS)
11/21/2025,006164-25PA,Building & Land Use Pre-Application,Completed,5107   S  HUDSON  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S AND TWO NEW DUPLEX'S, WITHPARKING PER PLAN.",,,,,,Duplex + SFR
11/21/2025,006153-25PA,Building & Land Use Pre-Application,Completed,9237    7TH  AVE  NW  SEATTLE,Fletcher Garage,"*full pan review required* DADU proposed. We are fixing our detached garage, and adding a small 2nd story living space above it.",,,,,,DADU
11/20/2025,006136-25PA,Building & Land Use Pre-Application,Completed,9046    9TH  AVE  SW  SEATTLE,9046 Cottages,Keep the existing single-family residence and construct 3 new cottages. Provide (4) off-street surface parking off of Henderson Pl SW.,,,,,,Multiplex/Cluster
11/20/2025,006144-25PA,Building & Land Use Pre-Application,Completed,9022    36TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT SIX NEW SFR'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Cluster
11/20/2025,006130-25PA,Building & Land Use Pre-Application,Completed,8017    12TH  AVE  NW  SEATTLE,12th Ave Development,New middle housing residence in the rear yard of an existing primary residence.,,,,,,Middle Housing
11/19/2025,006122-25PA,Building & Land Use Pre-Application,Completed,4327   S  HOLLY  ST   SEATTLE,Tedla Residence,New detached ADU towards the rear of the property.  Remove an existing detached garage.,,,,,,DADU
11/19/2025,006128-25PA,Building & Land Use Pre-Application,Completed,841   S  Thistle  ST,#5 Sebastian's Residence,Conversion of an existing detached garage into a detached dwelling unit (DADU). The project includes structural modifications. No change to the existing house footprint,,,,,,DADU
11/19/2025,006121-25PA,Building & Land Use Pre-Application,Completed,10328    14TH  AVE  NW  SEATTLE,DADU 2_Interim Code submittal,A new DADU is being created to utilize the interim code. The DADU is created from the removal of the attachment between the SFR and AADU that has already been permitted under 7056486-CN.,,,,,,DADU
11/19/2025,006110-25PA,Building & Land Use Pre-Application,Completed,7523    17TH  AVE  NW  SEATTLE,THING 7523 17TH AVE NW,"RETAIN EXISTING HOUSE, DEMO OUTBUILDINGS, CONSTRUCT TWO TOWNHOMES WITH TWO GARAGES.",,,,,,Townhouse
11/19/2025,006125-25PA,Building & Land Use Pre-Application,Completed,6527    21ST  AVE  NE  SEATTLE,Basement Conversion,CONVERTING EXISTING BASEMENT STORAGE INTO 1 TO 3 RESIDENTIAL UNITS AND REPLACE EXISTING GARAGE WITH NEW GARAGE WITH 1 RESIDENTIAL UNIT.,,,,,,Multiplex/Cluster
11/18/2025,006091-25PA,Building & Land Use Pre-Application,Completed,4753    37TH  AVE  SW  SEATTLE,,Demolish single family residence. Construct two duplex structures (four dwelling units).,,,,,,Multiplex/Multifamily
11/18/2025,006094-25PA,Building & Land Use Pre-Application,Completed,9535    DAYTON  AVE  N  SEATTLE,"9535 Dayton Ave N - 2 Unit, Unit Lot Sub","2 Unit, Unit Lot Subdivision. Land use application to seperate SFR & DADU built under 7065225-CN",,,,,,Unit Lot Subdivision (ULS)
11/18/2025,006088-25PA,Building & Land Use Pre-Application,Reviews Completed,1216   NE  77TH  ST   SEATTLE,NE 77TH,CONSTRUCT ONE NEW SFR ON A LOT WITH AN EXISTING SFR.,,,,,,Single Family Residence
11/18/2025,006087-25PA,Building & Land Use Pre-Application,Completed,10222    55TH  AVE  S,1B - Hai Bach,Allow new detached accessory dwelling unit. CONSTRUCTION OF NEW PRE-APPROVED DADU IN REAR YARD PER STANDARD PLAN 6794017-SP.,,,,,,DADU
11/18/2025,006098-25PA,Building & Land Use Pre-Application,Completed,10239    65TH  AVE  S  SEATTLE,MacDonald DADU,400 sf footprint DADU off unimprooved alley in rear yard.,,,,,,DADU
11/18/2025,006090-25PA,Building & Land Use Pre-Application,Reviews Completed,12332    16TH  AVE  NE  SEATTLE,16th TRIO,Demolition of existing SFR and construction of 3 new residential units.,,,,,,Multiplex/Cluster
11/18/2025,006093-25PA,Building & Land Use Pre-Application,Completed,4002    52ND  AVE  SW  SEATTLE,New SFR 25-0302,New 4000 sq ft Single Family Residence on lot with Existing SFR.,,,,,,Multiplex/Cluster
11/17/2025,006066-25PA,Building & Land Use Pre-Application,Completed,1504   NE  107TH  ST   SEATTLE,,CONSTUCT (3) NEW SFR + (1) AADU PER PLAN W/ ATTCHED GARAGEs. EXISTING SFR TO BE DEMOLISHED.,,,,,,AADU
11/17/2025,006072-25PA,Building & Land Use Pre-Application,Completed,8910    25TH  AVE  NE  SEATTLE,Michael Ross. 2x DADU,"Adding two 2-story, 1,200 square foot DADUs on the east portion of the property.",,,,,,DADU
11/17/2025,006062-25PA,Building & Land Use Pre-Application,Completed,11270    57TH  AVE  S  SEATTLE,,Add second story to existing single family residence,,,,,,ADU/Duplex
11/17/2025,006063-25PA,Building & Land Use Pre-Application,Completed,9454    24TH  AVE  SW  SEATTLE,3 Townhomes 9454,Construct three new town homes on lot with existing SFR.,,,,,,Townhouse
11/17/2025,006078-25PA,Building & Land Use Pre-Application,Completed,1501    30TH  AVE  S  SEATTLE,1501 30th Ave S,"Minor interior alterations to convert of one unit to two units in an existing 4,060 SF triplex to make a four-unit building. No area floor area or exterior alterations.",,,,,,Multiplex/Multifamily
11/14/2025,006051-25PA,Building & Land Use Pre-Application,Completed,8850    24th  AVE  SW,Townhouses,Construction of two new townhouses at the rear of the property while preserving the existing house.,,,,,,Multiplex/Cluster
11/14/2025,006049-25PA,Building & Land Use Pre-Application,In Process,4231    53RD  AVE  NE  SEATTLE,New SFR,New project,,,,,,Single Family Residence
11/14/2025,006048-25PA,Building & Land Use Pre-Application,Completed,1919    FAIRMOUNT  AVE  SW  SEATTLE,,PROPOSED A DEPLEX AND A SFR,,,,,,Single Family Residence
11/14/2025,006045-25PA,Building & Land Use Pre-Application,Completed,707    24TH  AVE  E  SEATTLE,SHAHRAM DADU,Construct a 3 story DADU with a garage accessed from the alley.,,,,,,DADU
11/13/2025,006041-25PA,Building & Land Use Pre-Application,Completed,4708    31ST  AVE  S  SEATTLE,Yearby New ADU,Converting the basement of a single family dwelling unit to an accessory dwelling unit.,,,,,,ADU
11/13/2025,006030-25PA,Building & Land Use Pre-Application,Completed,4053    WILLIAMS  AVE  W  SEATTLE,,"REMAIN EXISTING HOUSE. CONSTRUCT 1 SINGLE-FAMILY HOUSE AND 1 GARAGE WITH 1 SURFACE PARKING SPACE.TOTAL HARD SURFACE AREA < 5,000 SF.ECA RELIEF REQUIRED.",,,,,,Multiplex/Cluster
11/13/2025,006036-25PA,Building & Land Use Pre-Application,Completed,1400    24TH  AVE  E  SEATTLE,Mulit Dwelling Unit proposal,Proposed construction of a multi-unit project (middle housing),,,,,,Middle Housing
11/13/2025,006034-25PA,Building & Land Use Pre-Application,Completed,1301    6TH  AVE  N  SEATTLE,,Demo house. Construct two new duplexes. Parking per plan. LBA to be done under neighboring site (004334-25PA).,,,,,,Unit Lot Subdivision (ULS)
11/12/2025,006007-25PA,Building & Land Use Pre-Application,Completed,5030    FAUNTLEROY  WAY  SW  SEATTLE,,4 lot uls,,,,,,Unit Lot Subdivision (ULS)
11/12/2025,006009-25PA,Building & Land Use Pre-Application,Completed,460   NE  MAPLE LEAF  PL   SEATTLE,,4 lot unit lot subdivision,,,,,,Unit Lot Subdivision (ULS)
11/12/2025,006002-25PA,Building & Land Use Pre-Application,Completed,7324    7TH  PL  SW  SEATTLE,7th Ave Unit Lot Subdivision,"Applying for a unit lot subdivision for a SFR, ADU & DADU.",,,,,,Unit Lot Subdivision (ULS)
11/12/2025,005997-25PA,Building & Land Use Pre-Application,Completed,11754    24TH  AVE  NE  SEATTLE,,"DEMO EXISTING HOUSE. CONSTRUCT 4 SINGLE-FAMILY HOUSES AND 4 GARAGES.HARD SURFACE < 5,000SF",,,,,,Multiplex/Cluster
11/11/2025,005989-25PA,Building & Land Use Pre-Application,Completed,3318    23RD  AVE  S  SEATTLE,3318 Seattle DADU,"24-0128Construct new DADU in the SE Portion of lot with existing SFR, per standard plan 6880596-SP",,,,,,DADU
11/11/2025,005996-25PA,Building & Land Use Pre-Application,Completed,9224    VIEW  AVE  NW  SEATTLE,Dwelling unit addition,Construct a new dwelling unit to the rear side of an existing SFR,,,,,,Single Family Residence
11/11/2025,005986-25PA,Building & Land Use Pre-Application,Completed,2236   NW  60TH  ST   SEATTLE,,NEW DADU ABOVE EXISTING DETACHED GARAGE,,,,,,DADU
11/11/2025,005979-25PA,Building & Land Use Pre-Application,Completed,3017    Harbor  AVE  SW,Beyne Townhomes,Demo existing SFR and build 3 new townhomes under (6708671-CN) and require ULS,,,,,,Unit Lot Subdivision (ULS)
11/11/2025,005993-25PA,Building & Land Use Pre-Application,Completed,4054    48TH  AVE  SW  SEATTLE,FOUR ON 48TH,DEMO EXISTING SFR AND CONSTRUCT 3 NEW SFRs.,,,,,,Multiplex/Cluster
11/10/2025,005963-25PA,Building & Land Use Pre-Application,Withdrawn,5636    2ND  AVE  NW  SEATTLE,2nd DADU 10515 Ashworth,23-0291-02 2nd DADUConstruct 2nd DADU to the SW portion of lot. existing shed to be removed.,,,,,,DADU
11/10/2025,005972-25PA,Building & Land Use Pre-Application,Completed,615   NW  48TH  ST   SEATTLE,,"Add a new SFR, No work on existing SFR, parking per plan.",,,,,,Single Family Residence
11/10/2025,005958-25PA,Building & Land Use Pre-Application,Completed,8338    20TH  AVE  NW  SEATTLE,,3-UNIT ULS,,,,,,Unit Lot Subdivision (ULS)
11/10/2025,005967-25PA,Building & Land Use Pre-Application,Completed,2640   S  MORGAN  ST   SEATTLE,Yang SFR + DADUs,Propose to construct 1 new SFR + 2 new DADU's.,,,,,,DADU
11/10/2025,005966-25PA,Building & Land Use Pre-Application,Completed,10515    ASHWORTH  AVE  N  SEATTLE,2nd DADU 10515 Ashworth,"23-0291-02 2nd DADUConstruct 2nd DADU in the SW portion of lot with existing SFR and 1st DADU (to be constructed under 7033479-CN), removing existing small shed.",,,,,,DADU
11/09/2025,005950-25PA,Building & Land Use Pre-Application,Additional Info Requested,181    37TH  AVE  E  SEATTLE,Knox Residence,Demolish Existing Residence and garage and construct new detached single-family residence and DADU.,,,,,,DADU
11/07/2025,005943-25PA,Building & Land Use Pre-Application,Completed,739    BROADWAY   E  SEATTLE,,Construct new DADU,,,,,,DADU
11/07/2025,005938-25PA,Building & Land Use Pre-Application,Completed,370    LYNN  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEX'S, WITH PARKING PER PLAN. Future ULS",,,,,,Unit Lot Subdivision (ULS)
11/07/2025,005941-25PA,Building & Land Use Pre-Application,Completed,210   N  115TH  ST   SEATTLE,Erez DADU 210 N 115th,25-0240 Erez DADU Construct new DADU in northeast portion of the lot. removing existing Detached garage and shed.,,,,,,DADU
11/07/2025,005944-25PA,Building & Land Use Pre-Application,Completed,1015   NE  90TH  ST   SEATTLE,,"Retain existing SFR, construct two (2) new DADUs with surface parking via existing driveway",,,,,,DADU
11/07/2025,005940-25PA,Building & Land Use Pre-Application,Completed,1602    41ST  AVE  E  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S, WITH PARKING PER PLAN. Future ULS",,,,,,Unit Lot Subdivision (ULS)
11/07/2025,005932-25PA,Building & Land Use Pre-Application,Completed,9244    DAYTON  AVE  N  SEATTLE,,4-Unit ULS,,,,,,Unit Lot Subdivision (ULS)
11/07/2025,005935-25PA,Building & Land Use Pre-Application,Completed,5606    46TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEX'S, WITH PARKING PER PLAN.",,,,,,Multiplex/Multifamily
11/06/2025,005903-25PA,Building & Land Use Pre-Application,Completed,1215   NE  95TH  ST   SEATTLE,DANIEL DADUS,CONSTRUCT TWO NEW DADU ACCESSORY TO AN EXISTING SFR. OCCUPY PER PLAN.,,,,,,DADU
11/06/2025,005902-25PA,Building & Land Use Pre-Application,Completed,1703   N  137TH  ST   SEATTLE,McCrakin. DADU,"Adding a 2-story, 1,000 sq ft DADU with a garage on the SW portion of the property",,,,,,DADU
11/06/2025,005910-25PA,Building & Land Use Pre-Application,Completed,10522    FREMONT  AVE  N  SEATTLE,Kulwicki residence,"New 3-unit single-family residential construction per plan: one primary, one attached accessory dwelling unit, and one detached accessory dwelling unit",,,,,,ADU
11/06/2025,005911-25PA,Building & Land Use Pre-Application,Completed,9011    8TH  AVE  NE  SEATTLE,,Demolish existing residence. Construct 4 new dwelling units with garages.,,,,,,Multiplex/Cluster
11/06/2025,005923-25PA,Building & Land Use Pre-Application,Completed,2440   W  COMMODORE  WAY   SEATTLE,Pier Pile Replacement,"We propose to drive (10) new epoxy coated 12"" steel piles and cut and cap (5) existing creosote piles at the mudline.",,,,,,Multiplex/Cluster
11/06/2025,005909-25PA,Building & Land Use Pre-Application,Completed,2601    22ND  AVE  S  SEATTLE,Beacon | DADU,Demolition of existing attached garage and construction of new DADU. Existing curb cut to remain.,,,,,,DADU
11/06/2025,005924-25PA,Building & Land Use Pre-Application,Completed,5432    KIRKWOOD  PL  N  SEATTLE,Establishing Use,"Construct Alterations to Existing Structure and Convert Duplex to Single Family Residence with Attached Accessory Dwelling Unit. — Our house was originally built as a single family home in 1916, and then converted to a duplex in 1920-1921, when a new entrance was added next to the original one, and a set a of stairs were built leading up the the second story unit. The new entrance and stairs were (and still are) walled off from the main floor living room. In order to connect the two units, we would now like to install a door in the wall between the base of these stairs and the main floor living room. This will allow us to access the second floor without going outside. We would also like to convert the use of our house from a duplex to a single family residence with an attached accessory dwelling unit on the upper floor. [[I called and asked a code coach what code to choose for this application, since the scroll-down menu only had options between 2012 and 2021. I was told to choose 2012.]]",,,,,,ADU
11/05/2025,005891-25PA,Building & Land Use Pre-Application,Completed,4156    55TH  AVE  SW  SEATTLE,jwa800,"DEMO EXISTING SFR, CONSTRUCT 4 SFR WITH ATTACHED GARAGES AND 2 AADUS WITH OPEN PARKING",,,,,,AADU
11/05/2025,005892-25PA,Building & Land Use Pre-Application,Completed,4046    22ND  AVE  SW  SEATTLE,jwa664,Construct SFR with ADU in lower level,,,,,,ADU
11/05/2025,005876-25PA,Building & Land Use Pre-Application,Completed,9631    46TH  AVE  SW  SEATTLE,"AADU, permit to establish Use",When we brought our house in 2010 it had an unapproved but fully functional AADU in the basement.   Currently my wife and I would like to make this space an approved as a useable AADU.,,,,,,AADU
11/05/2025,005873-25PA,Building & Land Use Pre-Application,Completed,4039    FAUNTLEROY  WAY  SW  SEATTLE,Sullivan DADU,New construction of DADU -1000 sf total FAR area,,,,,,DADU
11/05/2025,005874-25PA,Building & Land Use Pre-Application,Completed,8112    22ND  AVE  SW  SEATTLE,Pavelic DADU,Construction of a Seattle pre approve DADU,,,,,,DADU
11/05/2025,005894-25PA,Building & Land Use Pre-Application,Completed,3839    ASHWORTH  AVE  N  SEATTLE,,3 lot unit lot subdivision,,,,,,Unit Lot Subdivision (ULS)
11/05/2025,005900-25PA,Building & Land Use Pre-Application,Completed,14325    PHINNEY  AVE  N  SEATTLE,jwa784,EXISTING SFR TO REMAIN; CONSTRUCT 2 UNITS WITH (2) ATTACHED GARAGES AND (1) OPEN PARKING STALL,,,,,,Multiplex/Cluster
11/05/2025,005878-25PA,Building & Land Use Pre-Application,Completed,8243    ASHWORTH  AVE  N  SEATTLE,Law Rudge Cedar Cottage,New 583sf 2 bedroom DADU using slightly modified version of standard plan #6800134-SP.,,,,,,DADU
11/04/2025,005837-25PA,Building & Land Use Pre-Application,Completed,6607    CARLETON  AVE  S  SEATTLE,,"CONSTRUCT THREE 3-STORY TOWNHOUSE STRUCTURES, SURFACE PARKING PROVIDED, ACCESS FROM ALLEY",,,,,,Townhouse
11/04/2025,005834-25PA,Building & Land Use Pre-Application,Completed,7812    6TH  AVE  NW  SEATTLE,7812 6th Ave ULS,Subdivide an existing LR1 zoned parcel into 4 Unit Lots. Existing structures to be legally removed.,,,,,,Unit Lot Subdivision (ULS)
11/04/2025,005855-25PA,Building & Land Use Pre-Application,Completed,608    19TH  AVE  E  SEATTLE,The Park Unit Conversion,A Level 2 Alteration of an existing residential apartment building that proposes to convert existing one bedroom units to two bedroom units. No proposed changes to exterior envelope or footprint.,,,,,,Multiplex/Multifamily
11/04/2025,005835-25PA,Building & Land Use Pre-Application,Completed,7812    6TH  AVE  NW  SEATTLE,7812 6th Ave ULS South,Subdivide an existing LR1 zoned parcel into 3 Unit Lots. Existing structures to be legally removed.,,,,,,Unit Lot Subdivision (ULS)
11/04/2025,005836-25PA,Building & Land Use Pre-Application,Completed,731   N  86TH  ST   SEATTLE,,4-Unit ULS,,,,,,Unit Lot Subdivision (ULS)
11/03/2025,005824-25PA,Building & Land Use Pre-Application,Completed,11222    1st  AVE  NW,Kristian Solvang,I am proposing to build a new 1000 sf DADU at the NE corner of the property adjacent to the existing alley in place of existing 300 sf garage that will be demolished in order to accommodate the new building,,,,,,DADU
11/03/2025,005821-25PA,Building & Land Use Pre-Application,Completed,10715    INTERLAKE  AVE  N  SEATTLE,,"DEMO EXISTING SFR, CONSTRUCT(2) SFRs AND (2) DADUs WITH (2) GARAGE STALLS AND (2)OPEN PARKING STALLS",,,,,,DADU
11/03/2025,005812-25PA,Building & Land Use Pre-Application,Completed,4914    43RD  AVE  S  SEATTLE,CALL/FALSAFI DADU + GARAGE,NEW TWO-STORY DETACHED DWELLING UNIT (1 UNIT DADU) AND SINGLE-STORY ATTACHED TWO-CAR GARAGE CONSTRUCTED AT THE REAR OF THE LOT ALONG THE EXISTING ALLEY. PROPOSED TOTAL OF TWO (2) DWELLING UNITS ON SITE.,,,,,,DADU
11/03/2025,005817-25PA,Building & Land Use Pre-Application,Completed,902   N  80TH  ST   SEATTLE,902 N 80TH DADU,"CONSTRUCT A TWO STORY 1,000 SF DADU ON A SINGLE FAMILY RESIDENTIAL PROPERTY.",,,,,,DADU
