Created Date,Record Number,Record Type,Status,Address,Property/Project Name,Description,Expiration Date,Column 1,Column 2,Latitude,Longitude,Processed_Category
11/23/2025,006185-25PA,Building & Land Use Pre-Application,Completed,5561    16TH  AVE  S  SEATTLE,,PROPOSING DUPLEX WEST OF EXISTING SFR,,,,47.55161255,-122.31259404901199,Duplex + SFR
11/21/2025,006168-25PA,Building & Land Use Pre-Application,Reviews Completed,1931   NE  northgate  WAY,1931 homes,Proposed to build 1 SFR and 2 ADUs,,,,47.7095862,-122.3233343,Multiplex/Cluster
11/21/2025,006169-25PA,Building & Land Use Pre-Application,Completed,4410    29TH  AVE  S  SEATTLE,Neighborhood House - Rainier Vista,"Environmental Works is working with Cascadia Renewables to support Neighborhood House in completing a solar energy feasibility study funded by the Department of Commerce. The project includes overall coordination to evaluate potential locations for a photovoltaic array and battery storage system. Work includes reviewing utility and load-demand data, site assessments, conceptual solar design development, and community engagement. The SDCI Pre-Application Conference will help clarify permitting requirements, identify applicable codes, and confirm any structural or electrical considerations related to installing a solar PV and battery storage system. This early coordination allows the design team to verify feasibility assumptions.",,,,47.563274699999994,-122.29600105586573,Single Family Residence
11/21/2025,006159-25PA,Building & Land Use Pre-Application,In Process,640   W  BARRETT  ST   SEATTLE,W Barrett Short Plat,Short Plat to divide 1 SF lot into 2,,,,47.6468225,-122.41778796758906,Unit Lot Subdivision (ULS)
11/21/2025,006170-25PA,Building & Land Use Pre-Application,Completed,2115   NE  130TH  ST   SEATTLE,Thornton Creek Development,"Develop middle housing on a site with environmentally critical areas, per plans and as follows: (18) new single-family residences, (2) existing single-family residences to remain, and (1) existing detached garage to remain. Divide subject into (20) unit lots and (1) tract via unit lot long plat. Establish use and occupy, per plans.Matthew Bateman and Jon Ford have been in communication with the project civil engineer regarding this project. Please assign them to the preliminary assessment as they are already familiar with it.",,,,47.721623449999996,-122.30558005584712,Middle Housing
11/21/2025,006166-25PA,Building & Land Use Pre-Application,Completed,1233    FEDERAL  AVE  E  SEATTLE,,"Demolition of non-structural walls of existing, non-conforming garage. Building new single-story DADU.",,,,47.6314761,-122.31942347402924,DADU
11/21/2025,006181-25PA,Building & Land Use Pre-Application,Completed,1755   NE  89th  ST,,"DEMOLISH EXISTING HOUSE. CONSTRUCT 5 SINGLE-FAMILY HOUSES WITH 2 GARAGES AND 3 SURFACE PARKING SPACES.HARD SURFACE < 5,000SF",,,,47.62129962378271,-122.34902842403872,Multiplex/Cluster
11/21/2025,006174-25PA,Building & Land Use Pre-Application,Completed,9227    PALATINE  AVE  N  SEATTLE,New SFR + AADU,"25-0264Constructing New SFR and AADU on lot, demolishing existing SFR.",,,,47.6968678,-122.3569433,AADU
11/21/2025,006165-25PA,Building & Land Use Pre-Application,Completed,2620    37TH  AVE  W  SEATTLE,,New 1000sf DADU with basement garage.,,,,47.64386195,-122.4046791656596,DADU
11/21/2025,006182-25PA,Building & Land Use Pre-Application,Completed,11527    7TH  AVE  NE  SEATTLE,,"Associate with PAR 002638-25PA and LBA 3043365-LU, 7089695-DMCONSTRUCT 4 SFR, PARKING PER PLAN",,,,47.661721,-122.3208453,Unit Lot Subdivision (ULS)
11/21/2025,006164-25PA,Building & Land Use Pre-Application,Completed,5107   S  HUDSON  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S AND TWO NEW DUPLEX'S, WITHPARKING PER PLAN.",,,,47.5568803,-122.26941845863493,Duplex + SFR
11/21/2025,006153-25PA,Building & Land Use Pre-Application,Completed,9237    7TH  AVE  NW  SEATTLE,Fletcher Garage,"*full pan review required* DADU proposed. We are fixing our detached garage, and adding a small 2nd story living space above it.",,,,47.697062349999996,-122.36494432859679,DADU
11/20/2025,006136-25PA,Building & Land Use Pre-Application,Completed,9046    9TH  AVE  SW  SEATTLE,9046 Cottages,Keep the existing single-family residence and construct 3 new cottages. Provide (4) off-street surface parking off of Henderson Pl SW.,,,,47.5214429,-122.3464698416528,Multiplex/Cluster
11/20/2025,006144-25PA,Building & Land Use Pre-Application,Completed,9022    36TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT SIX NEW SFR'S, WITH PARKING PER PLAN.",,,,47.52253555,-122.28685295969848,Multiplex/Cluster
11/20/2025,006130-25PA,Building & Land Use Pre-Application,Completed,8017    12TH  AVE  NW  SEATTLE,12th Ave Development,New middle housing residence in the rear yard of an existing primary residence.,,,,,,Middle Housing
11/19/2025,006122-25PA,Building & Land Use Pre-Application,Completed,4327   S  HOLLY  ST   SEATTLE,Tedla Residence,New detached ADU towards the rear of the property.  Remove an existing detached garage.,,,,47.5422586,-122.2785181173464,DADU
11/19/2025,006128-25PA,Building & Land Use Pre-Application,Completed,841   S  Thistle  ST,#5 Sebastian's Residence,Conversion of an existing detached garage into a detached dwelling unit (DADU). The project includes structural modifications. No change to the existing house footprint,,,,47.5279857,-122.32103482466191,DADU
11/19/2025,006121-25PA,Building & Land Use Pre-Application,Completed,10328    14TH  AVE  NW  SEATTLE,DADU 2_Interim Code submittal,A new DADU is being created to utilize the interim code. The DADU is created from the removal of the attachment between the SFR and AADU that has already been permitted under 7056486-CN.,,,,,,DADU
11/19/2025,006110-25PA,Building & Land Use Pre-Application,Completed,7523    17TH  AVE  NW  SEATTLE,THING 7523 17TH AVE NW,"RETAIN EXISTING HOUSE, DEMO OUTBUILDINGS, CONSTRUCT TWO TOWNHOMES WITH TWO GARAGES.",,,,47.6839053,-122.37920020386045,Townhouse
11/19/2025,006125-25PA,Building & Land Use Pre-Application,Completed,6527    21ST  AVE  NE  SEATTLE,Basement Conversion,CONVERTING EXISTING BASEMENT STORAGE INTO 1 TO 3 RESIDENTIAL UNITS AND REPLACE EXISTING GARAGE WITH NEW GARAGE WITH 1 RESIDENTIAL UNIT.,,,,47.6766387,-122.30554223773854,Multiplex/Cluster
11/18/2025,006091-25PA,Building & Land Use Pre-Application,Completed,4753    37TH  AVE  SW  SEATTLE,,Demolish single family residence. Construct two duplex structures (four dwelling units).,,,,47.55952525,-122.37912635,Multiplex/Multifamily
11/18/2025,006094-25PA,Building & Land Use Pre-Application,Completed,9535    DAYTON  AVE  N  SEATTLE,"9535 Dayton Ave N - 2 Unit, Unit Lot Sub","2 Unit, Unit Lot Subdivision. Land use application to seperate SFR & DADU built under 7065225-CN",,,,47.69894295,-122.35295668775615,Unit Lot Subdivision (ULS)
11/18/2025,006088-25PA,Building & Land Use Pre-Application,Reviews Completed,1216   NE  77TH  ST   SEATTLE,NE 77TH,CONSTRUCT ONE NEW SFR ON A LOT WITH AN EXISTING SFR.,,,,47.68509305,-122.31418443686127,Single Family Residence
11/18/2025,006087-25PA,Building & Land Use Pre-Application,Completed,10222    55TH  AVE  S,1B - Hai Bach,Allow new detached accessory dwelling unit. CONSTRUCTION OF NEW PRE-APPROVED DADU IN REAR YARD PER STANDARD PLAN 6794017-SP.,,,,47.508899,-122.26420540783869,DADU
11/18/2025,006098-25PA,Building & Land Use Pre-Application,Completed,10239    65TH  AVE  S  SEATTLE,MacDonald DADU,400 sf footprint DADU off unimprooved alley in rear yard.,,,,47.50861765,-122.2527035474384,DADU
11/18/2025,006090-25PA,Building & Land Use Pre-Application,Reviews Completed,12332    16TH  AVE  NE  SEATTLE,16th TRIO,Demolition of existing SFR and construction of 3 new residential units.,,,,47.71857315,-122.3110355247043,Multiplex/Cluster
11/18/2025,006093-25PA,Building & Land Use Pre-Application,Completed,4002    52ND  AVE  SW  SEATTLE,New SFR 25-0302,New 4000 sq ft Single Family Residence on lot with Existing SFR.,,,,47.56836955,-122.39845028862763,Multiplex/Cluster
11/17/2025,006066-25PA,Building & Land Use Pre-Application,Completed,1504   NE  107TH  ST   SEATTLE,,CONSTUCT (3) NEW SFR + (1) AADU PER PLAN W/ ATTCHED GARAGEs. EXISTING SFR TO BE DEMOLISHED.,,,,47.706883399999995,-122.31202676936155,AADU
11/17/2025,006072-25PA,Building & Land Use Pre-Application,Completed,8910    25TH  AVE  NE  SEATTLE,Michael Ross. 2x DADU,"Adding two 2-story, 1,200 square foot DADUs on the east portion of the property.",,,,47.6934086,-122.30124215046689,DADU
11/17/2025,006062-25PA,Building & Land Use Pre-Application,Completed,11270    57TH  AVE  S  SEATTLE,,Add second story to existing single family residence,,,,47.4980147,-122.26081018843786,ADU/Duplex
11/17/2025,006063-25PA,Building & Land Use Pre-Application,Completed,9454    24TH  AVE  SW  SEATTLE,3 Townhomes 9454,Construct three new town homes on lot with existing SFR.,,,,47.5175683,-122.3630136,Townhouse
11/17/2025,006078-25PA,Building & Land Use Pre-Application,Completed,1501    30TH  AVE  S  SEATTLE,1501 30th Ave S,"Minor interior alterations to convert of one unit to two units in an existing 4,060 SF triplex to make a four-unit building. No area floor area or exterior alterations.",,,,47.614227549999995,-122.2939444572597,Multiplex/Multifamily
11/14/2025,006051-25PA,Building & Land Use Pre-Application,Completed,8850    24th  AVE  SW,Townhouses,Construction of two new townhouses at the rear of the property while preserving the existing house.,,,,47.5231695,-122.36282715542049,Multiplex/Cluster
11/14/2025,006049-25PA,Building & Land Use Pre-Application,In Process,4231    53RD  AVE  NE  SEATTLE,New SFR,New project,,,,,,Single Family Residence
11/14/2025,006048-25PA,Building & Land Use Pre-Application,Completed,1919    FAIRMOUNT  AVE  SW  SEATTLE,,PROPOSED A DEPLEX AND A SFR,,,,47.5871204,-122.378397,Single Family Residence
11/14/2025,006045-25PA,Building & Land Use Pre-Application,Completed,707    24TH  AVE  E  SEATTLE,SHAHRAM DADU,Construct a 3 story DADU with a garage accessed from the alley.,,,,47.625516950000005,-122.30145126546003,DADU
11/13/2025,006041-25PA,Building & Land Use Pre-Application,Completed,4708    31ST  AVE  S  SEATTLE,Yearby New ADU,Converting the basement of a single family dwelling unit to an accessory dwelling unit.,,,,47.560488,-122.2923056568205,ADU
11/13/2025,006030-25PA,Building & Land Use Pre-Application,Completed,4053    WILLIAMS  AVE  W  SEATTLE,,"REMAIN EXISTING HOUSE. CONSTRUCT 1 SINGLE-FAMILY HOUSE AND 1 GARAGE WITH 1 SURFACE PARKING SPACE.TOTAL HARD SURFACE AREA < 5,000 SF.ECA RELIEF REQUIRED.",,,,47.6574115,-122.39251375179995,Multiplex/Cluster
11/13/2025,006036-25PA,Building & Land Use Pre-Application,Completed,1400    24TH  AVE  E  SEATTLE,Mulit Dwelling Unit proposal,Proposed construction of a multi-unit project (middle housing),,,,47.61085465,-122.33338775852195,Middle Housing
11/13/2025,006034-25PA,Building & Land Use Pre-Application,Completed,1301    6TH  AVE  N  SEATTLE,,Demo house. Construct two new duplexes. Parking per plan. LBA to be done under neighboring site (004334-25PA).,,,,47.630710050000005,-122.34519534902807,Unit Lot Subdivision (ULS)
11/12/2025,006007-25PA,Building & Land Use Pre-Application,Completed,5030    FAUNTLEROY  WAY  SW  SEATTLE,,4 lot uls,,,,47.55660775,-122.381174225,Unit Lot Subdivision (ULS)
11/12/2025,006009-25PA,Building & Land Use Pre-Application,Completed,460   NE  MAPLE LEAF  PL   SEATTLE,,4 lot unit lot subdivision,,,,47.682669000000004,-122.32359535533644,Unit Lot Subdivision (ULS)
11/12/2025,006002-25PA,Building & Land Use Pre-Application,Completed,7324    7TH  PL  SW  SEATTLE,7th Ave Unit Lot Subdivision,"Applying for a unit lot subdivision for a SFR, ADU & DADU.",,,,,,Unit Lot Subdivision (ULS)
11/12/2025,005997-25PA,Building & Land Use Pre-Application,Completed,11754    24TH  AVE  NE  SEATTLE,,"DEMO EXISTING HOUSE. CONSTRUCT 4 SINGLE-FAMILY HOUSES AND 4 GARAGES.HARD SURFACE < 5,000SF",,,,47.71555405,-122.30251879037993,Multiplex/Cluster
11/11/2025,005989-25PA,Building & Land Use Pre-Application,Completed,3318    23RD  AVE  S  SEATTLE,3318 Seattle DADU,"24-0128Construct new DADU in the SE Portion of lot with existing SFR, per standard plan 6880596-SP",,,,47.57341985,-122.30310520330173,DADU
11/11/2025,005996-25PA,Building & Land Use Pre-Application,Completed,9224    VIEW  AVE  NW  SEATTLE,Dwelling unit addition,Construct a new dwelling unit to the rear side of an existing SFR,,,,47.6966581,-122.40025734012372,Single Family Residence
11/11/2025,005986-25PA,Building & Land Use Pre-Application,Completed,2236   NW  60TH  ST   SEATTLE,,NEW DADU ABOVE EXISTING DETACHED GARAGE,,,,47.672553699999995,-122.38635342167832,DADU
11/11/2025,005979-25PA,Building & Land Use Pre-Application,Completed,3017    Harbor  AVE  SW,Beyne Townhomes,Demo existing SFR and build 3 new townhomes under (6708671-CN) and require ULS,,,,47.5769584,-122.371707,Unit Lot Subdivision (ULS)
11/11/2025,005993-25PA,Building & Land Use Pre-Application,Completed,4054    48TH  AVE  SW  SEATTLE,FOUR ON 48TH,DEMO EXISTING SFR AND CONSTRUCT 3 NEW SFRs.,,,,47.5668505,-122.39318794813973,Multiplex/Cluster
11/10/2025,005963-25PA,Building & Land Use Pre-Application,Withdrawn,5636    2ND  AVE  NW  SEATTLE,2nd DADU 10515 Ashworth,23-0291-02 2nd DADUConstruct 2nd DADU to the SW portion of lot. existing shed to be removed.,,,,47.67061565,-122.35989176361014,DADU
11/10/2025,005972-25PA,Building & Land Use Pre-Application,Completed,615   NW  48TH  ST   SEATTLE,,"Add a new SFR, No work on existing SFR, parking per plan.",,,,47.6634551,-122.36477077222645,Single Family Residence
11/10/2025,005958-25PA,Building & Land Use Pre-Application,Completed,8338    20TH  AVE  NW  SEATTLE,,3-UNIT ULS,,,,47.68988135,-122.3819056074707,Unit Lot Subdivision (ULS)
11/10/2025,005967-25PA,Building & Land Use Pre-Application,Completed,2640   S  MORGAN  ST   SEATTLE,Yang SFR + DADUs,Propose to construct 1 new SFR + 2 new DADU's.,,,,47.54467715,-122.29801281627977,DADU
11/10/2025,005966-25PA,Building & Land Use Pre-Application,Completed,10515    ASHWORTH  AVE  N  SEATTLE,2nd DADU 10515 Ashworth,"23-0291-02 2nd DADUConstruct 2nd DADU in the SW portion of lot with existing SFR and 1st DADU (to be constructed under 7033479-CN), removing existing small shed.",,,,47.705546549999994,-122.33961998337888,DADU
11/09/2025,005950-25PA,Building & Land Use Pre-Application,Additional Info Requested,181    37TH  AVE  E  SEATTLE,Knox Residence,Demolish Existing Residence and garage and construct new detached single-family residence and DADU.,,,,47.619778249999996,-122.28618488092752,DADU
11/07/2025,005943-25PA,Building & Land Use Pre-Application,Completed,739    BROADWAY   E  SEATTLE,,Construct new DADU,,,,47.626150550000006,-122.32160065018158,DADU
11/07/2025,005938-25PA,Building & Land Use Pre-Application,Completed,370    LYNN  ST   SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEX'S, WITH PARKING PER PLAN. Future ULS",,,,47.63927004999999,-122.34978689987422,Unit Lot Subdivision (ULS)
11/07/2025,005941-25PA,Building & Land Use Pre-Application,Completed,210   N  115TH  ST   SEATTLE,Erez DADU 210 N 115th,25-0240 Erez DADU Construct new DADU in northeast portion of the lot. removing existing Detached garage and shed.,,,,47.712537499999996,-122.35634128027144,DADU
11/07/2025,005944-25PA,Building & Land Use Pre-Application,Completed,1015   NE  90TH  ST   SEATTLE,,"Retain existing SFR, construct two (2) new DADUs with surface parking via existing driveway",,,,47.69377275,-122.31696631085921,DADU
11/07/2025,005940-25PA,Building & Land Use Pre-Application,Completed,1602    41ST  AVE  E  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW SFR'S, WITH PARKING PER PLAN. Future ULS",,,,47.63359045,-122.27961968021256,Unit Lot Subdivision (ULS)
11/07/2025,005932-25PA,Building & Land Use Pre-Application,Completed,9244    DAYTON  AVE  N  SEATTLE,,4-Unit ULS,,,,47.69737685,-122.352385242082,Unit Lot Subdivision (ULS)
11/07/2025,005935-25PA,Building & Land Use Pre-Application,Completed,5606    46TH  AVE  SW  SEATTLE,,"DEMOLISH EXISTING BUILDING,CONSTRUCT TWO NEW DUPLEX'S, WITH PARKING PER PLAN.",,,,47.551870050000005,-122.39076953830619,Multiplex/Multifamily
11/06/2025,005903-25PA,Building & Land Use Pre-Application,Completed,1215   NE  95TH  ST   SEATTLE,DANIEL DADUS,CONSTRUCT TWO NEW DADU ACCESSORY TO AN EXISTING SFR. OCCUPY PER PLAN.,,,,47.697515100000004,-122.31418055571878,DADU
11/06/2025,005902-25PA,Building & Land Use Pre-Application,Completed,1703   N  137TH  ST   SEATTLE,McCrakin. DADU,"Adding a 2-story, 1,000 sq ft DADU with a garage on the SW portion of the property",,,,47.7284916,-122.33800062564961,DADU
11/06/2025,005910-25PA,Building & Land Use Pre-Application,Completed,10522    FREMONT  AVE  N  SEATTLE,Kulwicki residence,"New 3-unit single-family residential construction per plan: one primary, one attached accessory dwelling unit, and one detached accessory dwelling unit",,,,47.705715749999996,-122.3497182562435,ADU
11/06/2025,005911-25PA,Building & Land Use Pre-Application,Completed,9011    8TH  AVE  NE  SEATTLE,,Demolish existing residence. Construct 4 new dwelling units with garages.,,,,47.5223384,-122.3457268,Multiplex/Cluster
11/06/2025,005923-25PA,Building & Land Use Pre-Application,Completed,2440   W  COMMODORE  WAY   SEATTLE,Pier Pile Replacement,"We propose to drive (10) new epoxy coated 12"" steel piles and cut and cap (5) existing creosote piles at the mudline.",,,,47.66234625,-122.38825418713253,Multiplex/Cluster
11/06/2025,005909-25PA,Building & Land Use Pre-Application,Completed,2601    22ND  AVE  S  SEATTLE,Beacon | DADU,Demolition of existing attached garage and construction of new DADU. Existing curb cut to remain.,,,,47.6433603,-122.3039647,DADU
11/06/2025,005924-25PA,Building & Land Use Pre-Application,Completed,5432    KIRKWOOD  PL  N  SEATTLE,Establishing Use,"Construct Alterations to Existing Structure and Convert Duplex to Single Family Residence with Attached Accessory Dwelling Unit. — Our house was originally built as a single family home in 1916, and then converted to a duplex in 1920-1921, when a new entrance was added next to the original one, and a set a of stairs were built leading up the the second story unit. The new entrance and stairs were (and still are) walled off from the main floor living room. In order to connect the two units, we would now like to install a door in the wall between the base of these stairs and the main floor living room. This will allow us to access the second floor without going outside. We would also like to convert the use of our house from a duplex to a single family residence with an attached accessory dwelling unit on the upper floor. [[I called and asked a code coach what code to choose for this application, since the scroll-down menu only had options between 2012 and 2021. I was told to choose 2012.]]",,,,47.66851275,-122.33106225212418,ADU
